row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
103,29.43052015295093,314.4020080566406,32.004825592041016,0.46267825607766205,0.8836832645975163,-23.752361297607422,93.42683836315638
104,30.0348315456304,389.6451110839844,30.57594108581543,-0.8576657621948357,-0.49138261858257803,-14.642383575439453,100.0
105,29.37836585499286,467.9933776855469,28.629831314086914,-0.9832412369898353,-0.13573557764429253,24.90800666809082,100.0
106,29.929914738308383,444.58612060546875,17.36463737487793,-0.2034080247030654,-0.8829649441924153,-42.16124725341797,81.30275251207262
107,32.46123903215429,558.24365234375,11.110783576965332,0.4977235350973238,-0.778716970338547,45.603424072265625,100.0
108,32.073215394462736,516.1953735351562,23.087337493896484,0.611020295460082,-0.7809818742087107,-7.065113544464111,100.0
109,31.259904060584415,503.20355224609375,34.54172134399414,-0.004593093421466428,0.9807345184611851,19.67361831665039,100.0
110,29.81145294389991,345.1020812988281,15.490276336669922,-0.8303999208353008,-0.2201730740803157,-34.03458786010742,98.81757804745133
111,30.703938322469895,362.97296142578125,29.2255802154541,0.051984074695269014,-0.9725966587712274,10.442008972167969,100.0
112,30.930551758214534,462.18768310546875,23.77189064025879,-0.7308379941827742,-0.6422342949868539,51.93598175048828,100.0
113,30.859845760277558,440.8101806640625,28.329368591308594,-0.92909177104191,-0.30089546985970556,7.379459381103516,100.0
114,31.377070997116434,383.9854736328125,29.253299713134766,-0.7421657828170951,0.6644930428743899,-4.2952880859375,100.0
115,30.204364234925432,530.8170166015625,6.244175434112549,-0.23161790529356632,-0.9103513367579193,64.98860931396484,100.0
116,32.111747226758304,506.67071533203125,16.31923484802246,0.30534107742007066,-0.8472678231364978,21.088022232055664,100.0
117,32.38919423283005,538.3954467773438,12.667532920837402,0.1291572128697368,0.3881941896800621,51.46786117553711,100.0
118,26.926970495743948,313.2831115722656,28.23908805847168,-0.4512297761461762,0.8887363108297307,-34.40313720703125,63.10286744489657
119,31.15368584982432,434.2992858886719,32.71484375,0.5787163567692039,0.8111891583872176,7.1905598640441895,98.42692352618987
120,33.930404713408535,456.75469970703125,27.17185401916504,0.7328901382392771,-0.653473042534475,2.796754837036133,100.0
121,28.689038875049196,524.417236328125,13.05317211151123,0.7979156809733975,-0.5800431560883673,21.391157150268555,85.69425380431682
122,29.341518368108552,488.1593933105469,25.68160629272461,-0.6182196562821114,0.7740896136922815,-18.483905792236328,99.94277887910573
123,30.10766115184996,521.157470703125,27.268756866455078,-0.02332897867944117,-0.9720155251282294,19.649362564086914,99.50382778375419
124,31.305250415246913,511.46197509765625,28.321575164794922,-0.18991802510075492,0.9539397172591668,-1.0729964971542358,100.0
125,30.86988488563141,518.992919921875,25.093050003051758,-0.40215505580274047,0.8134242313065755,65.88359069824219,100.0
126,32.56978417810656,339.66827392578125,13.3880033493042,-0.5733038212998609,0.5487004498065464,-69.33272552490234,81.1570460399422
127,32.58371411617677,439.2975158691406,15.278836250305176,0.2765831879791999,-0.8359347991990492,-32.91918182373047,100.0
128,30.56889548713322,557.2875366210938,18.59540367126465,-0.2955208686369644,-0.9295083745347884,34.95661926269531,100.0
129,32.229569901732724,426.3694763183594,24.120220184326172,-0.10211927697310384,0.9736556565649668,0.9742007255554199,100.0
130,34.764529213300634,409.01446533203125,29.793712615966797,0.933582340821893,0.3436624804602151,14.251385688781738,100.0
131,30.060471497384693,518.7220458984375,7.551767349243164,-0.9353867280875922,0.12135096929406657,25.961763381958008,100.0
132,20.778764279800345,390.6065368652344,25.30063819885254,-0.9452242380184195,0.2495579272219595,-24.112998962402344,4.0
133,32.24102622425492,446.5024719238281,21.695823669433594,0.22682765797497928,-0.71972037965351,-31.267518997192383,100.0
134,32.32618097489283,532.3682250976562,15.929752349853516,0.25796538978611416,0.9095864402502892,29.703258514404297,95.53424098318311
135,32.88229510278394,431.89471435546875,23.824317932128906,0.5740008612168312,-0.8151633548449381,-38.09263229370117,100.0
136,28.6210324268864,469.67633056640625,22.863378524780273,0.43138577247668886,0.8845223273477012,-10.241124153137207,70.97103247685281
137,30.80745355695518,449.75042724609375,31.172527313232422,-0.43790003680675993,0.8930435680473442,-5.843380451202393,57.21804255040659
138,33.435803540865244,484.8115234375,30.055187225341797,0.633329160246104,-0.7673580124946269,1.4920316934585571,100.0
139,31.378499858138085,582.8892822265625,21.618488311767578,0.9405735405150346,-0.01446864336705166,42.86162567138672,100.0
140,31.973782434441933,393.8671875,27.356454849243164,-0.2095442993244916,0.9762129826872653,-53.530433654785156,100.0
141,30.537713472276273,446.06060791015625,28.67999839782715,-0.8706125284382382,-0.4893228730455431,-12.69176197052002,100.0
142,31.63431733785286,505.3963317871094,6.737176418304443,-0.8062038453491314,0.0023317670502801388,1.5255542993545532,100.0
143,33.0926291142303,482.2315368652344,30.51373291015625,0.9773499135574287,0.18643535368810465,37.701133728027344,100.0
144,34.436058777304424,410.26556396484375,29.10291290283203,-0.19825499517057663,-0.9268882715566256,-13.824305534362793,100.0
